time,sigma_0_0_real,sigma_0_0_imag,sigma_0_1_real,sigma_0_1_imag,sigma_0_2_real,sigma_0_2_imag,sigma_1_0_real,sigma_1_0_imag,sigma_1_1_real,sigma_1_1_imag,sigma_1_2_real,sigma_1_2_imag,sigma_2_0_real,sigma_2_0_imag,sigma_2_1_real,sigma_2_1_imag,sigma_2_2_real,sigma_2_2_imag
0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0.00241888425399999990,0.99790620404385677045,-0.00000000000000000000,0.00195158053231760001,0.04542722808370650012,-0.00092696341474880002,0.00459440059212079966,0.00195158053231760001,-0.04542722808370640297,0.00207178203417610019,0.00000000000000000000,0.00020733599241860000,0.00005118292994670000,-0.00092696341474880002,-0.00459440059212079966,0.00020733599241860000,-0.00005118292994670000,0.00002201392075870000,0.00000000000000000000
0.00483776850799999981,0.99166102321364524297,0.00000000000000000000,0.00776349043500459968,0.09003862317649209690,-0.00367684105768720021,0.00941563666433319936,0.00776349043500459968,-0.09003862317649169444,0.00823594332748859952,0.00000000000000000000,0.00082611532353209997,0.00040755584864019998,-0.00367684105768720021,-0.00941563666433319936,0.00082611532353220004,-0.00040755584864019998,0.00010303346085920001,0.00000000000000000000
0.00725665276200000015,0.98137226320517456646,0.00000000000000000000,0.01730823931450040098,0.13303684681810371004,-0.00815738592266010074,0.01468419629439299962,0.01730823931450030037,-0.13303684681810321044,0.01834020692605900157,-0.00000000000000000000,0.00184675261189630002,0.00136482411309719995,-0.00815738592266019961,-0.01468419629439299962,0.00184675261189630002,-0.00136482411309719995,0.00028752987383460002,0.00000000000000000000
0.00967553701599999962,0.96721690176232355540,0.00000000000000000000,0.03037666794836910156,0.17366110588833610917,-0.01421746951218740007,0.02060802686034140033,0.03037666794836900094,-0.17366110588833638673,0.03213500459520780145,-0.00000000000000000000,0.00325360462107690020,0.00319997127571330009,-0.01421746951218750069,-0.02060802686034119910,0.00325360462107690020,-0.00319997127571330009,0.00064809365144419999,0.00000000000000000000
0.01209442127000000082,0.94943710900165256827,0.00000000000000000000,0.04668285133328930331,0.21120432676617029166,-0.02165093890456119829,0.02737664622098549827,0.04668285133328919922,-0.21120432676617020840,0.04927970717564410241,0.00000000000000000000,0.00502545916282100009,0.00616251064683800021,-0.02165093890456129891,-0.02737664622098540113,0.00502545916282100009,-0.00616251064683800021,0.00128318383634399994,-0.00000000000000000000
0.01451330552400000029,0.92833481010960960944,0.00000000000000000000,0.06587079685280700092,0.24502904123744190246,-0.03020188295062780151,0.03515570137468659873,0.06587079685280740338,-0.24502904123744120857,0.06935113050055130568,-0.00000000000000000000,0.00713620042549660029,0.01046645465736880005,-0.03020188295062780151,-0.03515570137468639750,0.00713620042549660029,-0.01046645465736880005,0.00231405940742989997,0.00000000000000000000
0.01693218977800000150,0.90426492071763320268,0.00000000000000000000,0.08752277632555009734,0.27458160388634061944,-0.03957117784375629999,0.04408210676331630190,0.08752277632554980591,-0.27458160388633967575,0.09185410669001120576,0.00000000000000000000,0.00955563218176810024,0.01628321314504610137,-0.03957117784375629999,-0.04408210676331619782,0.00955563218176810024,-0.01628321314504600076,0.00388097261536470006,0.00000000000000000000
0.01935107403199999923,0.87762741697154900145,-0.00000000000000000000,0.11116909143326360321,0.29940440128007161924,-0.04942415075306570010,0.05425988035660019720,0.11116909143326360321,-0.29940440128007050902,0.11623385954793359620,0.00000000000000000000,0.01225043585673049953,0.02373560846023550081,-0.04942415075306540173,-0.05425988035659989883,0.01225043585673049953,-0.02373560846023560142,0.00613872350752819960,-0.00000000000000000000
0.02176995828600000044,0.84885843014643125315,0.00000000000000000000,0.13629903764859060966,0.31914576210262801670,-0.05939917261248969793,0.06575677876816710121,0.13629903764859030435,-0.31914576210262590727,0.14188987811942660455,0.00000000000000000000,0.01518523655697500037,0.03289316734581450297,-0.05939917261248960079,-0.06575677876816660161,0.01518523655697500037,-0.03289316734581430174,0.00925169176610299987,0.00000000000000000000
0.02418884254000000164,0.81842057876372298342,-0.00000000000000000000,0.16237280310653740001,0.33356733327075888118,-0.06911696818701310030,0.07860181332271419519,0.16237280310653770532,-0.33356733327075799300,0.16819094530730779868,0.00000000000000000000,0.01832374697168789868,0.04376881757800619999,-0.06911696818701319744,-0.07860181332271400090,0.01832374697168780153,-0.04376881757800629713,0.01338847596651050048,0.00000000000000000000
0.02660772679399999938,0.78679276921926144528,0.00000000000000000000,0.18883401660527759924,0.34254874867275691974,-0.07819041376397510568,0.09278370769446950272,0.18883401660527798782,-0.34254874867275619810,0.19449094972854011343,0.00000000000000000000,0.02162995664457249834,0.05631708215215130292,-0.07819041376397520282,-0.09278370769446919741,0.02162995664457249834,-0.05631708215215140007,0.01871628109491749875,0.00000000000000000000
0.02902661104800000058,0.75445970827320640861,0.00000000000000000000,0.21512264360329150237,0.34608948294381880473,-0.08623458066973430092,0.10825033498040580182,0.21512264360329200197,-0.34608948294381869371,0.22014508940410240645,0.00000000000000000000,0.02506933254267909930,0.07043382622502949997,-0.08623458066973480052,-0.10825033498040589897,0.02506933254267899869,-0.07043382622502980528,0.02539520237087259866,-0.00000000000000000000
0.03144549530199999832,0.72190137722199343440,-0.00000000000000000000,0.24068792107907541200,0.34430785105992361972,-0.09287677659229459648,0.12490914841616079789,0.24068792107907560629,-0.34430785105992389727,0.24452606591147971193,-0.00000000000000000000,0.02860999615957500117,0.08595757301176550069,-0.09287677659229409688,-0.12490914841616039543,0.02860999615957500117,-0.08595757301176559784,0.03357255691973159983,0.00000000000000000000
0.03386437955600000299,0.68958271798298076405,-0.00000000000000000000,0.26500102163090810681,0.33743718382361109764,-0.09776633655278910151,0.14262859596541949125,0.26500102163090760721,-0.33743718382361070907,0.26703986753854208613,-0.00000000000000000000,0.03222384260761849972,0.10267236534535130466,-0.09776633655278850477,-0.14262859596541940799,0.03222384260761840258,-0.10267236534535169323,0.04337741453678949782,0.00000000000000000000
0.03628326381000000073,0.65794377562937100823,0.00000000000000000000,0.28756714421366791345,0.32581927781901581787,-0.10058392131204750564,0.16124048529241280514,0.28756714421366857959,-0.32581927781901331986,0.28714074975450171179,-0.00000000000000000000,0.03588756827505110159,0.12031211061260850548,-0.10058392131204720032,-0.16124048529241249983,0.03588756827505080321,-0.12031211061260879691,0.05491547468041869939,0.00000000000000000000
