time,sigma_0_0_real,sigma_0_0_imag,sigma_0_1_real,sigma_0_1_imag,sigma_0_2_real,sigma_0_2_imag,sigma_1_0_real,sigma_1_0_imag,sigma_1_1_real,sigma_1_1_imag,sigma_1_2_real,sigma_1_2_imag,sigma_2_0_real,sigma_2_0_imag,sigma_2_1_real,sigma_2_1_imag,sigma_2_2_real,sigma_2_2_imag
0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0.00060472106349999998,0.99978690175080420222,0.00000000000000000000,-0.00003238618179830000,0.01366663461231219963,-0.00005838019507700000,0.00512514302104170004,-0.00003238618179830000,-0.01366663461231219963,0.00018682119387640001,-0.00000000000000000000,0.00007006045453110000,0.00000063202322650000,-0.00005838019507700000,-0.00512514302104170004,0.00007006045453110000,-0.00000063202322650000,0.00002627705495590000,0.00000000000000000000
0.00120944212699999995,0.99914782402582436038,0.00000000000000000000,-0.00012952439855979999,0.02731904549232060109,-0.00023342669198940001,0.01024588160050260086,-0.00012952439855979999,-0.02731904549232060109,0.00074703850950920002,-0.00000000000000000000,0.00028017953953660000,0.00000505457991660000,-0.00023342669198940001,-0.01024588160050260086,0.00028017953953660000,-0.00000505457991660000,0.00010513746407799999,-0.00000000000000000000
0.00181416319050000004,0.99808341763977481698,-0.00000000000000000000,-0.00029135366139810003,0.04094302623961670190,-0.00052485737843839997,0.01535781384567390037,-0.00029135366139810003,-0.04094302623961650067,0.00167991349557439999,0.00000000000000000000,0.00063017046851219995,0.00001705017702660000,-0.00052485737843839997,-0.01535781384567390037,0.00063017046851219995,-0.00001705017702660000,0.00023666886346430000,-0.00000000000000000000
0.00241888425399999990,0.99659476645262334848,-0.00000000000000000000,-0.00051777231227170004,0.05452440509429110072,-0.00093220257588889997,0.02045654296211259909,-0.00051777231227170004,-0.05452440509429110072,0.00298421655491520020,-0.00000000000000000000,0.00111972209478329999,0.00004038528237160000,-0.00093220257588889997,-0.02045654296211269971,0.00111972209478329999,-0.00004038528237160000,0.00042101699125319999,-0.00000000000000000000
0.00302360531750000021,0.99468338611843154506,-0.00000000000000000000,-0.00080863800928150003,0.06804906219869720496,-0.00145480580165010002,0.02553767980395740128,-0.00080863800928150003,-0.06804906219869620576,0.00465822867532780013,-0.00000000000000000000,0.00174839915762499995,0.00007880233971570000,-0.00145480580165010002,-0.02553767980395730067,0.00174839915762499995,-0.00007880233971570000,0.00065838520525839995,-0.00000000000000000000
0.00362832638100000007,0.99235122234066241997,-0.00000000000000000000,-0.00116376770638159993,0.08150294678933280024,-0.00209182483407759990,0.03059684542573180149,-0.00116376770638159993,-0.08150294678933379944,0.00669974384910420034,-0.00000000000000000000,0.00251564262658160020,0.00013601182539969999,-0.00209182483407759990,-0.03059684542573170088,0.00251564262658160020,-0.00013601182539969999,0.00094903380900010004,0.00000000000000000000
0.00423304744450000037,0.98960064863348318198,0.00000000000000000000,-0.00158293762779939990,0.09487209429578219444,-0.00284223307918819983,0.03562967363612760258,-0.00158293762779939990,-0.09487209429578230546,0.00910607217779150005,-0.00000000000000000000,0.00342077014374209988,0.00021568436025720000,-0.00284223307918819983,-0.03562967363612760258,0.00342077014374200013,-0.00021568436025720000,0.00129327918747749993,-0.00000000000000000000
0.00483776850799999981,0.98643446358691644349,0.00000000000000000000,-0.00206588323753740003,0.10814264332321860129,-0.00370482123648279999,0.04063181355403729794,-0.00206588323753740003,-0.10814264332321779638,0.01187404365757789917,-0.00000000000000000000,0.00446297656363889989,0.00032144289049000001,-0.00370482123648279999,-0.04063181355403740203,0.00446297656363899963,-0.00032144289049000001,0.00169149275439710008,0.00000000000000000000
0.00544248957150000011,0.98285588764637077386,-0.00000000000000000000,-0.00261229920441359998,0.12130085249611199938,-0.00467819926130810023,0.04559893216743510225,-0.00261229920441359998,-0.12130085249611240183,0.01500001263977399947,0.00000000000000000000,0.00564133459039609965,0.00045685495107349998,-0.00467819926130799962,-0.04559893216743479694,0.00564133459039620026,-0.00045685495107349998,0.00214409971295900000,-0.00000000000000000000
0.00604721063500000041,0.97886855940682004906,0.00000000000000000000,-0.00322183936318439987,0.13433311714025181205,-0.00576079862060119990,0.05052671689539099675,-0.00322183936318439987,-0.13433311714025358841,0.01847986295982890007,-0.00000000000000000000,0.00695479551166339974,0.00062542502514040005,-0.00576079862060129965,-0.05052671689539099675,0.00695479551166339974,-0.00062542502514040005,0.00265157763266950014,-0.00000000000000000000
0.00665193169849999984,0.97447653142724477426,0.00000000000000000000,-0.00389411667235989994,0.14722598578072090825,-0.00695087483839260025,0.05541087815360620089,-0.00389411667235989994,-0.14722598578071999231,0.02230901372735169877,0.00000000000000000000,0.00840219002881649989,0.00083058701265350003,-0.00695087483839260025,-0.05541087815360640212,0.00840219002881649989,-0.00083058701265350003,0.00321445484502189995,0.00000000000000000000
0.00725665276200000015,0.96968426557015141576,0.00000000000000000000,-0.00462870316941210030,0.15996617643362090466,-0.00824651032696330048,0.06024715192373499700,-0.00462870316941220005,-0.15996617643362048833,0.02648242576863049993,-0.00000000000000000000,0.00998222918283260020,0.00107569682151389999,-0.00824651032696319987,-0.06024715192373489986,0.00998222918283260020,-0.00107569682151389999,0.00383330866124920004,-0.00000000000000000000
0.00786137382549999958,0.96449662787249323959,-0.00000000000000000000,-0.00542512992414479964,0.17254059266971399911,-0.00964561749910929946,0.06503130232676619660,-0.00542512992414490025,-0.17254059266971230602,0.03099460871218449876,-0.00000000000000000000,0.01169350537518720062,0.00136402509407349990,-0.00964561749910920058,-0.06503130232676609945,0.01169350537518720062,-0.00136402509407349990,0.00450876341571400038,-0.00000000000000000000
0.00846609488900000075,0.95891888295468796777,0.00000000000000000000,-0.00628288699106699985,0.18493633942853959784,-0.01114594215649740080,0.06975912420070849718,-0.00628288699106699985,-0.18493633942853759944,0.03583962870695629743,-0.00000000000000000000,0.01353449348306169989,0.00169875008182069991,-0.01114594215649730019,-0.06975912420070809472,0.01353449348306189938,-0.00169875008182069991,0.00524148833885750010,-0.00000000000000000000
0.00907081595250000018,0.95295668797501942304,-0.00000000000000000000,-0.00720142336170370018,0.19714073856187810940,-0.01274506714866159920,0.07442644568272599459,-0.00720142336170379992,-0.19714073856187599998,0.04101111676182569998,0.00000000000000000000,0.01550355206809020045,0.00208295068078849987,-0.01274506714866150033,-0.07442644568272530070,0.01550355206809029933,-0.00208295068078849987,0.00603219526397589991,0.00000000000000000000
0.00967553701599999962,0.94661608613466574624,-0.00000000000000000000,-0.00818014691779929935,0.20914134408535250964,-0.01444041629670969953,0.07902913079565909715,-0.00818014691779939997,-0.20914134408535128840,0.04650227769409950168,0.00000000000000000000,0.01759892467777679839,0.00251959963999140012,-0.01444041629670950004,-0.07902913079565790366,0.01759892467777679839,-0.00251959963999140012,0.00688163617242119972,-0.00000000000000000000
0.01028025807950000078,0.93990349974532516608,0.00000000000000000000,-0.00921842438649590062,0.22092595711852108797,-0.01622925857544989942,0.08356308203920820299,-0.00921842438649599950,-0.22092595711851839568,0.05230589967396929996,-0.00000000000000000000,0.01981874123873720098,0.00301155695494860010,-0.01622925857544960104,-0.08356308203920710664,0.01981874123873759996,-0.00301155695494869985,0.00779060058218590014,-0.00000000000000000000
