time,sigma_0_0_real,sigma_0_0_imag,sigma_0_1_real,sigma_0_1_imag,sigma_0_2_real,sigma_0_2_imag,sigma_1_0_real,sigma_1_0_imag,sigma_1_1_real,sigma_1_1_imag,sigma_1_2_real,sigma_1_2_imag,sigma_2_0_real,sigma_2_0_imag,sigma_2_1_real,sigma_2_1_imag,sigma_2_2_real,sigma_2_2_imag
0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0.00024188842540000000,0.99999905281660561585,0.00000000000000000000,0.00000059871754950000,0.00091126542932730003,-0.00000018165138930000,0.00034172470106160000,0.00000059871754950000,-0.00091126542932730003,0.00000083040673500000,-0.00000000000000000000,0.00000031140213930000,0.00000000037012970000,-0.00000018165138930000,-0.00034172470106160000,0.00000031140213930000,-0.00000000037012970000,0.00000011677616760000,-0.00000000000000000000
0.00048377685080000000,0.99999621127708260282,-0.00000000000000000000,0.00000239485714360000,0.00182252110962259997,-0.00000072660216410000,0.00068344673661889998,0.00000239485714360000,-0.00182252110962259997,0.00000332161603240000,-0.00000000000000000000,0.00000124559983220000,0.00000000296102390000,-0.00000072660216410000,-0.00068344673661889998,0.00000124559983220000,-0.00000000296102390000,0.00000046710578350000,-0.00000000000000000000
0.00072566527620000006,0.99999147541102484382,0.00000000000000000000,0.00000538837961880000,0.00273375729204969982,-0.00000163484214440000,0.00102516344123970010,0.00000538837961880000,-0.00273375729204969982,0.00000747359516940000,0.00000000000000000000,0.00000280256690320000,0.00000000999337500000,-0.00000163484214440000,-0.00102516344123970010,0.00000280256690320000,-0.00000000999337500000,0.00000105099218610000,0.00000000000000000000
0.00096755370160000000,0.99998484526725084365,-0.00000000000000000000,0.00000957921970400000,0.00364496422816109993,-0.00000290635436390000,0.00136687214963449998,0.00000957921970400000,-0.00364496422816109993,0.00001328628960850000,-0.00000000000000000000,0.00000498225972790000,0.00000002368773140000,-0.00000290635436390000,-0.00136687214963449998,0.00000498225972790000,-0.00000002368773140000,0.00000186844093930000,0.00000000000000000000
0.00120944212699999995,0.99997632091432964163,-0.00000000000000000000,0.00001496728602230000,0.00455613217009320001,-0.00000454111506980000,0.00170857019672869992,0.00001496728602230000,-0.00455613217009320001,0.00002075962299940000,0.00000000000000000000,0.00000778461723530000,0.00000004626442590000,-0.00000454111506980000,-0.00170857019672869992,0.00000778461723530000,-0.00000004626442590000,0.00000291945983260000,-0.00000000000000000000
0.00145133055240000012,0.99996590244046101859,-0.00000000000000000000,0.00002155246109400000,0.00546725137076149986,-0.00000653909372290000,0.00205025491773360010,0.00002155246109400000,-0.00546725137076149986,0.00002989349718010000,-0.00000000000000000000,0.00001120956091070000,0.00000007994350350000,-0.00000653909372290000,-0.00205025491773360010,0.00001120956091070000,-0.00000007994350350000,0.00000420405888030000,-0.00000000000000000000
0.00169321897780000006,0.99995358995339678199,-0.00000000000000000000,0.00002933460133970000,0.00637831208405349997,-0.00000890025299790000,0.00239192364821810008,0.00002933460133970000,-0.00637831208405359971,0.00004068779217900000,-0.00000000000000000000,0.00001525699479940000,0.00000012694464930000,-0.00000890025299790000,-0.00239192364821810008,0.00001525699479940000,-0.00000012694464930000,0.00000572225032130000,-0.00000000000000000000
0.00193510740320000001,0.99993938358047962378,0.00000000000000000000,0.00003831353708520000,0.00728930456502550027,-0.00001162454878330000,0.00273357372418049985,0.00003831353708520000,-0.00728930456502550027,0.00005314236621830000,0.00000000000000000000,0.00001992680551180000,0.00000018948711700000,-0.00001162454878330000,-0.00273357372418040010,0.00001992680551180000,-0.00000018948711700000,0.00000747404861900000,0.00000000000000000000
0.00217699582859999996,0.99992328346890724244,-0.00000000000000000000,0.00004848907256600000,0.00820021907009690042,-0.00001471193018200000,0.00307520248211989996,0.00004848907256600000,-0.00820021907009679980,0.00006725705571650000,-0.00000000000000000000,0.00002521886222860000,0.00000026978965680000,-0.00001471193018200000,-0.00307520248211989996,0.00002521886222860000,-0.00000026978965680000,0.00000945947046010000,-0.00000000000000000000
