time,coh_imag,coh_real,trans_pop0,trans_pop1,cis_pop0,cis_pop1
0.08405622782650000457,-0.10517826791026084476,-0.05815705386551819206,0.00937026556277373995,0.02044603166882034626,0.03923511779958483575,0.92678933963418441699
0.08411669993284999480,-0.10394598548882938438,-0.05862256344979595996,0.00945533372117655056,0.02059711665440924072,0.03956922763777252078,0.92619145210468034612
0.08417717203919999891,-0.10269892140895796329,-0.05907211537334159518,0.00953853085404401946,0.02075161362309363086,0.03991558842887076713,0.92557981587119331213
0.08423764414555000302,-0.10144082585433876476,-0.05950313941054279077,0.00961979580701350506,0.02090958517904443342,0.04027466785046746045,0.92495396874677460186
0.08429811625190000712,-0.10017579709068490101,-0.05991390853825403345,0.00969908267186534064,0.02107107834222018278,0.04064646123039008380,0.92431392109910204269
0.08435858835824999735,-0.09890810287319730387,-0.06030355218626054503,0.00977636069202628653,0.02123612464760557192,0.04103047520436825524,0.92366017218523488452
0.08441906046460000146,-0.09764200822534491175,-0.06067202994502209068,0.00985161405012755648,0.02140474036107052266,0.04142572982379785079,0.92299370803715419243
0.08447953257095000557,-0.09638161653228953518,-0.06102007400390077607,0.00992484159482179273,0.02157692675492031698,0.04183077923077152538,0.92231598078043430800
0.08454000467729999579,-0.09513072762769908541,-0.06134910913361256435,0.00999605655782694405,0.02175267039248193757,0.04224375039147449523,0.92162886989494574586
0.08460047678364999990,-0.09389271377547374342,-0.06166115775737118082,0.01006528629950296204,0.02193194338372679228,0.04266239877113579826,0.92093462653350255387
0.08466094889000000401,-0.09267041291638654366,-0.06195873509434709353,0.01013257210505001671,0.02211470359014602871,0.04308417927178322115,0.92023580257706860674
0.08472142099634999424,-0.09146603867575590907,-0.06224473641786086586,0.01019796903904137547,0.02230089477149867216,0.04350633025953593025,0.91953516659940293110
0.08478189310269999834,-0.09028110828762955786,-0.06252231621591117228,0.01026154586091985663,0.02249044667204886522,0.04392596808808035824,0.91883560933402297355
0.08484236520905000245,-0.08911639208261493139,-0.06279475835822152796,0.01032338501281008895,0.02268327503502779938,0.04434018917240457880,0.91814004158965301094
0.08490283731540000656,-0.08797189040360639534,-0.06306533764595990965,0.01038358271025368110,0.02287928151452741157,0.04474617637134611220,0.91745128785574658892
0.08496330942174999679,-0.08684684463088555850,-0.06333717602603054775,0.01044224918566156492,0.02307835343454566271,0.04514130619931552846,0.91677197907882923555
0.08502378152810000089,-0.08573978763369977107,-0.06361310035474311564,0.01049950914025375194,0.02328036333865358617,0.04552325322355359888,0.91610444825425785265
0.08508425363445000500,-0.08464863536416422640,-0.06389551163044679405,0.01055550244481580358,0.02348516828916502250,0.04589008794113200868,0.91545063254035463629
0.08514472574079999523,-0.08357081613569050660,-0.06418627693744288765,0.01061038509443061259,0.02369260891011207293,0.04624036449405749538,0.91481198553757137049
0.08520519784714999934,-0.08250342861058072852,-0.06448665432294550803,0.01066433037456651807,0.02390250821656304120,0.04657319477893386017,0.91418940317623120784
0.08526566995350000344,-0.08144341503287269579,-0.06479725757261572960,0.01071753014461099794,0.02411467032474602645,0.04688830583072287755,0.91358316633275271634
0.08532614205984999367,-0.08038773386490963291,-0.06511806309228285183,0.01077019609604957205,0.02432887918683868458,0.04718607779118266093,0.91299290286246881365
0.08538661416619999778,-0.07933351619533630938,-0.06544845595963402762,0.01082256080012051341,0.02454489753684191422,0.04746756029859514753,0.91241757121117117446
0.08544708627255000188,-0.07827819290859530654,-0.06578730774217256272,0.01087487832967736975,0.02476246626389716141,0.04773446575037604278,0.91185546715217180580
0.08550755837890000599,-0.07721958394823912053,-0.06613307561385341204,0.01092742422963680418,0.02498130443936322914,0.04798913858790663373,0.91130425449877483501
0.08556803048524999622,-0.07615594618504069324,-0.06648391093092777260,0.01098049462585937511,0.02520111020799952264,0.04823450051727837251,0.91076101987875812682
0.08562850259160000033,-0.07508598159022837615,-0.06683776569194892214,0.01103440430284727963,0.02542156271257542052,0.04847397238234927436,0.91022235085426905776
0.08568897469795000443,-0.07400881196779947324,-0.06719248699049552853,0.01108948363769535032,0.02564232516386835345,0.04871137421674923140,0.90968443586189939865
0.08574944680429999466,-0.07292392994707298792,-0.06754589241907035801,0.01114607433930226051,0.02586304910628333883,0.04895080579750708816,0.90914318365109925146
0.08580991891064999877,-0.07183113787883710355,-0.06789582310263229947,0.01120452400017914532,0.02608337987099222655,0.04919651079898971352,0.90859435912305397398
0.08587039101700000288,-0.07073048643317685069,-0.06824017520082102661,0.01126517952378630789,0.02630296315294539458,0.04945272840268250675,0.90803373171519763396
0.08593086312335000698,-0.06962222291945127650,-0.06857691467843712863,0.01132837955004352935,0.02652145258858387700,0.04972353694694100351,0.90745723174815606793
0.08599133522969999721,-0.06850675587144938739,-0.06890408313058277168,0.01139444607070730885,0.02673851814225194912,0.05001269486765273081,0.90686110948400067144
0.08605180733605000132,-0.06738463788937840149,-0.06921980373245652240,0.01146367550267868643,0.02695385503327067667,0.05032348472745936524,0.90624209109845510479
0.08611227944240000542,-0.06625656411267764889,-0.06952229557220822309,0.01153632956039302680,0.02716719286290647170,0.05065856648819637431,0.90559752541221705258
0.08617275154874999565,-0.06512338009798039618,-0.06980990186851372681,0.01161262632363603726,0.02737830454557131296,0.05101984628738150118,0.90492551511972130207
0.08623322365509999976,-0.06398609114081152405,-0.07008113358419498784,0.01169273192384699331,0.02758701462211827354,0.05140836679594276010,0.90422502643785973575
0.08629369576145000387,-0.06284586548361126290,-0.07033472578444588397,0.01177675326736644240,0.02779320653774202537,0.05182422474478268898,0.90349597158582339862
0.08635416786779999410,-0.06170402604168161859,-0.07056970081182108168,0.01186473218070975208,0.02799682850025893635,0.05226652041194375375,0.90273925930372256321
0.08641463997414999820,-0.06056202839028647367,-0.07078543068038861685,0.01195664130424525969,0.02819789759297451973,0.05273334277086774713,0.90195680970879021920
0.08647511208050000231,-0.05942142576556389000,-0.07098169122710389078,0.01205238197824395029,0.02839650189837777255,0.05322179264058052306,0.90115153114795198963
0.08653558418685000642,-0.05828382387055250358,-0.07115870214121777781,0.01215178426028596693,0.02859280049347286135,0.05372804460487327904,0.90032725827959914078
0.08659605629319999665,-0.05715082892035438372,-0.07131714933117067057,0.01225460909183435747,0.02878702129838179094,0.05424744676721673237,0.89948865231820529509
0.08665652839955000075,-0.05602399170606994078,-0.07145818834460386515,0.01236055250901435358,0.02897945688239482454,0.05477465569255070277,0.89864106609138849624
0.08671700050590000486,-0.05490474910438417760,-0.07158342907311078529,0.01246925168557954863,0.02917045843859542367,0.05530380226752706907,0.89779037817803841737
0.08677747261224999509,-0.05379436321931055365,-0.07169490246014370571,0.01258029251908332306,0.02936042821528662278,0.05582868277579942917,0.89694280183200114642
0.08683794471859999919,-0.05269385798420690714,-0.07179500958208362427,0.01269321842777927471,0.02954981073611942510,0.05634296829089956854,0.89610467558890927187
0.08689841682495000330,-0.05160395392204571857,-0.07188645285164238508,0.01280754001010668726,0.02973908315679283862,0.05684042457150229044,0.89528224337172812586
0.08695888893129999353,-0.05052500366494210027,-0.07197214888741501615,0.01292274522158372817,0.02992874510347832973,0.05731513403527650069,0.89448143251847500590
0.08701936103764999764,-0.04947383069809559858,-0.07203345577455627646,0.01303916209286644194,0.03011847153908328231,0.05776265939870814381,0.89370667147081395143
0.08707983314400000174,-0.04844671324252143585,-0.07210484504769663905,0.01315714194455345522,0.03030786824093869777,0.05818015089103125564,0.89296085581813966492
0.08714030525035000585,-0.04743218620462379825,-0.07218979347968683402,0.01327614989292505952,0.03049747126883242329,0.05856431179242298224,0.89224727569166761842
0.08720077735669999608,-0.04642578342650170720,-0.07229063791133545636,0.01339561789406712791,0.03068783569900772334,0.05891266505399866960,0.89156841807389564103
0.08726124946305000019,-0.04542297955367961826,-0.07240898090574833523,0.01351496074071635405,0.03087953344209483364,0.05922375936611727620,0.89092574455077255813
0.08732172156940000429,-0.04441911336480004746,-0.07254543755181921960,0.01363358861736977193,0.03107314086606999606,0.05949725799614473398,0.89031960226149453597
0.08738219367574999452,-0.04340954157520118123,-0.07269955244028404595,0.01375091843384087555,0.03126922743753093870,0.05973397379455104572,0.88974918893023891009
0.08744266578209999863,-0.04238983279845817687,-0.07286980620544376841,0.01386638412550595528,0.03146834553698550641,0.05993585726601256825,0.88921256469422316204
0.08750313788845000273,-0.04135596360354146239,-0.07305368371773765523,0.01397944591843619522,0.03167102120529284581,0.06010593974094629449,0.88870670894090952885
0.08756360999480000684,-0.04030449728609897253,-0.07324779347487846148,0.01408959852018613207,0.03187774598211809418,0.06024823391339301920,0.88822761975942510215
0.08762408210114999707,-0.03923273393929850583,-0.07344802692128744870,0.01419637821380375156,0.03208896983886266874,0.06036759521425787839,0.88777045256051456690
0.08768455420750000118,-0.03813882521868501574,-0.07364974686299997908,0.01429936882960544317,0.03230509523317680320,0.06046954890170855301,0.88732969298051156404
0.08774502631385000528,-0.03702185123074951123,-0.07384799501824326762,0.01439820656120617548,0.03252647231985422716,0.06056008908311812794,0.88689935785330509255
0.08780549842019999551,-0.03588185914866898196,-0.07403770975652053388,0.01449258362404903626,0.03275339531673648885,0.06064545698477829400,0.88647321693678537979
0.08786597052654999962,-0.03471986430193303025,-0.07421394609243101015,0.01458225084241382072,0.03298609993967500237,0.06073190661845501159,0.88604502724462042007
0.08792644263290000373,-0.03353781487173055492,-0.07437209057465930806,0.01466701936120087812,0.03322476171013100110,0.06082546656781931405,0.88560877126002257587
0.08798691473924999396,-0.03233852134880173951,-0.07450806372765662877,0.01474676174915764276,0.03346949486865352652,0.06093170693334585414,0.88515888999271286064
0.08804738684559999806,-0.03112555207321782841,-0.07461850227706968985,0.01482141273700153701,0.03372035165080768809,0.06105552049258975572,0.88469050182189779008
0.08810785895195000217,-0.02990309688121055645,-0.07470091285759894451,0.01489096971387288311,0.03397732180208123953,0.06120092678355731203,0.88419959841713169357
0.08816833105830000628,-0.02867580238875578821,-0.07475378873616567166,0.01495549294346065067,0.03424033237025028015,0.06137090704579634126,0.88368320980269721154
0.08822880316464999650,-0.02742202650040681880,-0.07481346612297873344,0.01501570842834133203,0.03450865322084389203,0.06156672155026313153,0.88314008077791905649
0.08828927527100000061,-0.02617993566898624627,-0.07482213804172986593,0.01507244026257705156,0.03478143084926504924,0.06178813262639204495,0.88257047319332770918
0.08834974737735000472,-0.02495013900705529003,-0.07479718865902607039,0.01512592775829637443,0.03505842244576382744,0.06203427545051298092,0.88197525690503797424
0.08841021948369999495,-0.02373673015558861940,-0.07474358199377727219,0.01517645267462243604,0.03533933454806104796,0.06230317701138648329,0.88135641611606552193
0.08847069159004999905,-0.02254369812500655115,-0.07466599994966581499,0.01522433601354231288,0.03562383443577889913,0.06259168801929532178,0.88071711158239263106
0.08853116369640000316,-0.02137443718234790374,-0.07456941958868638920,0.01526992977510995865,0.03591155852203678500,0.06289556179414194925,0.88006160155679957757
0.08859163580275000727,-0.02023157453999228222,-0.07445913357537649324,0.01531360887710869582,0.03620212043472307434,0.06320958924831938941,0.87939510678886223527
0.08865210790909999750,-0.01911688256027030408,-0.07434064739160727020,0.01535576251145736974,0.03649511964952051324,0.06352777578912593981,0.87872363361644589830
0.08871258001545000160,-0.01803122716677298815,-0.07421953474246956173,0.01539678497352848195,0.03679015064302723625,0.06384355089345725154,0.87805376438850812892
0.08877305212180000571,-0.01697454479772882857,-0.07410128077030264659,0.01543706629337785255,0.03708681224038500729,0.06415000145501176254,0.87739242412075757471
0.08883352422814999594,-0.01594584107653397587,-0.07399112161848372948,0.01547698301211058655,0.03738471681642948491,0.06444011975509698897,0.87674663252435980354
0.08889399633450000004,-0.01494320915004877619,-0.07389388286608686296,0.01551688930434261780,0.03768349914929676470,0.06470705682396406255,0.87612325064350626835
0.08895446844085000415,-0.01396386948542561665,-0.07381381754780676208,0.01555710856992710382,0.03798282480409481687,0.06494437203181165075,0.87552873126229457945
