time,sigma_0_0_real,sigma_0_0_imag,sigma_0_1_real,sigma_0_1_imag,sigma_0_2_real,sigma_0_2_imag,sigma_1_0_real,sigma_1_0_imag,sigma_1_1_real,sigma_1_1_imag,sigma_1_2_real,sigma_1_2_imag,sigma_2_0_real,sigma_2_0_imag,sigma_2_1_real,sigma_2_1_imag,sigma_2_2_real,sigma_2_2_imag
0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0.00241888425399999990,0.99790622665545836156,0.00000000000000000000,0.00196673605581920014,0.04542626351343480307,-0.00093112182555069999,0.00459412963793370040,0.00196673605581920014,-0.04542626351343480307,0.00207175417077719998,-0.00000000000000000000,0.00020729694558110001,0.00005144058145500000,-0.00093112182555069999,-0.00459412963793359979,0.00020729694558110001,-0.00005144058145500000,0.00002201917844690000,-0.00000000000000000000
0.00483776850799999981,0.99166138360535061036,0.00000000000000000000,0.00782360665354590000,0.09003094735153489847,-0.00369354990508290008,0.00941349289776220038,0.00782360665354579939,-0.09003094735153470418,0.00823549932031449917,-0.00000000000000000000,0.00082549290436510000,0.00040959835787020000,-0.00369354990508290008,-0.00941349289776220038,0.00082549290436510000,-0.00040959835787020000,0.00010311708765590000,-0.00000000000000000000
0.00725665276200000015,0.98137407663178743977,0.00000000000000000000,0.01744161690630130143,0.13301116879161350992,-0.00819526100991700007,0.01467709456181619937,0.01744161690630120082,-0.13301116879161359319,0.01833797431859340160,0.00000000000000000000,0.00184362119495120008,0.00137161316110519997,-0.00819526100991700007,-0.01467709456181610049,0.00184362119495120008,-0.00137161316110519997,0.00028794907182639999,-0.00000000000000000000
0.00967553701599999962,0.96722258461410615116,-0.00000000000000000000,0.03060914352799649907,0.17360098940932630618,-0.01428549349995800015,0.02059163225428689917,0.03060914352799649907,-0.17360098940932511269,0.03212801515157300003,0.00000000000000000000,0.00324379389567879982,0.00321572118277920014,-0.01428549349995800015,-0.02059163225428679855,0.00324379389567870007,-0.00321572118277920014,0.00064940026495710005,-0.00000000000000000000
0.01209442127000000082,0.94945083234029914454,0.00000000000000000000,0.04703690179753679951,0.21108877416910490354,-0.02175859527534360072,0.02734571552465590166,0.04703690179753679951,-0.21108877416910309943,0.04926285054091329718,0.00000000000000000000,0.00500177522076609982,0.00619242457064360027,-0.02175859527534350010,-0.02734571552465630065,0.00500177522076609982,-0.00619242457064349966,0.00128631715802870008,-0.00000000000000000000
0.01451330552400000029,0.92836288862804239308,-0.00000000000000000000,0.06636473080042719352,0.24483324526758010187,-0.03035927729800760172,0.03510452202359590212,0.06636473080042709638,-0.24483324526757868633,0.06931669626020510455,-0.00000000000000000000,0.00708776166125060000,0.01051638924488659983,-0.03035927729800769886,-0.03510452202359599927,0.00708776166125050025,-0.01051638924488659983,0.00232041515884680001,0.00000000000000000000
0.01693218977800000150,0.90431612195427435452,0.00000000000000000000,0.08817003337941839436,0.27427784555896300711,-0.03978914301829000050,0.04400501989571770078,0.08817003337941820007,-0.27427784555896428387,0.09179143510083269397,-0.00000000000000000000,0.00946734700703719990,0.01635928500477220118,-0.03978914301829000050,-0.04400501989571709710,0.00946734700703719990,-0.01635928500477210057,0.00389244300004579994,-0.00000000000000000000
0.01935107403199999923,0.87771317794584036154,-0.00000000000000000000,0.11197766741160460058,0.29896306758945162541,-0.04971433252192500318,0.05415187182836050245,0.11197766741160379567,-0.29896306758944890536,0.11612911768072879670,-0.00000000000000000000,0.01210264509675569936,0.02384375833688530053,-0.04971433252192480196,-0.05415187182836019714,0.01210264509675560048,-0.02384375833688530053,0.00615770443586340002,0.00000000000000000000
0.02176995828600000044,0.84899297127646167205,0.00000000000000000000,0.13727105017351901028,0.31853645385169360171,-0.05977409265233679658,0.06561411972700219308,0.13727105017351701188,-0.31853645385169088167,0.14172597405617889943,-0.00000000000000000000,0.01495353857599700069,0.03303869987981890299,-0.05977409265233679658,-0.06561411972700190165,0.01495353857599709957,-0.03303869987981859768,0.00928105473630719963,-0.00000000000000000000
