time,sigma_0_0_real,sigma_0_0_imag,sigma_0_1_real,sigma_0_1_imag,sigma_0_2_real,sigma_0_2_imag,sigma_1_0_real,sigma_1_0_imag,sigma_1_1_real,sigma_1_1_imag,sigma_1_2_real,sigma_1_2_imag,sigma_2_0_real,sigma_2_0_imag,sigma_2_1_real,sigma_2_1_imag,sigma_2_2_real,sigma_2_2_imag
0.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
0.00024188842540000000,0.99999984845013156765,-0.00000000000000000000,0.00000011077413760000,0.00036450649123789998,-0.00000000415209510000,0.00013668986173570000,0.00000011077413760000,-0.00036450649123789998,0.00000013286515970000,0.00000000000000000000,0.00000004982435640000,0.00000000001665510000,-0.00000000415209510000,-0.00013668986173570000,0.00000004982435640000,-0.00000000001665510000,0.00000001868416160000,-0.00000000000000000000
0.00048377685080000000,0.99999939380241520404,0.00000000000000000000,0.00000044309496110000,0.00072901099999200000,-0.00000001660906370000,0.00027337854517379999,0.00000044309496110000,-0.00072901099999200000,0.00000053145988000000,-0.00000000000000000000,0.00000019929619980000,0.00000000013324130000,-0.00000001660906370000,-0.00027337854517379999,0.00000019929619980000,-0.00000000013324130000,0.00000007473652170000,-0.00000000000000000000
0.00072566527620000006,0.99999863605963301705,0.00000000000000000000,0.00000099695770140000,0.00109351154380730011,-0.00000003737295500000,0.00041006487205040001,0.00000099695770140000,-0.00109351154380730011,0.00000119578188360000,0.00000000000000000000,0.00000044841185190000,0.00000000044968910000,-0.00000003737295500000,-0.00041006487205040001,0.00000044841185190000,-0.00000000044968910000,0.00000016815670660000,-0.00000000000000000000
0.00096755370160000000,0.99999757522628984763,0.00000000000000000000,0.00000177235441070000,0.00145800614028590006,-0.00000006644718440000,0.00054674766416919999,0.00000177235441070000,-0.00145800614028590006,0.00000212582737540000,0.00000000000000000000,0.00000079716518300000,0.00000000106592790000,-0.00000006644718440000,-0.00054674766416919999,0.00000079716518300000,-0.00000000106592790000,0.00000029894409290000,-0.00000000000000000000
0.00120944212699999995,0.99999621130830484983,-0.00000000000000000000,0.00000276927396220000,0.00182249280711469994,-0.00000010383653310000,0.00068342574343480003,0.00000276927396220000,-0.00182249280711469994,0.00000332159104200000,-0.00000000000000000000,0.00000124554761130000,0.00000000208188600000,-0.00000010383653310000,-0.00068342574343480003,0.00000124554761130000,-0.00000000208188600000,0.00000046709780830000,0.00000000000000000000
0.00145133055240000012,0.99999454431371437302,0.00000000000000000000,0.00000398770205030000,0.00218696956209479994,-0.00000014954714760000,0.00082009793188669996,0.00000398770205030000,-0.00218696956209479994,0.00000478306605230000,-0.00000000000000000000,0.00000179354810430000,0.00000000359748960000,-0.00000014954714760000,-0.00082009793188669996,0.00000179354810430000,-0.00000000359748960000,0.00000067261673130000,0.00000000000000000000
0.00169321897780000006,0.99999257425248877507,-0.00000000000000000000,0.00000542762119120000,0.00255143442317019983,-0.00000020358653960000,0.00095676305173340002,0.00000542762119120000,-0.00255143442317019983,0.00000651024405730000,0.00000000000000000000,0.00000244115317860000,0.00000000571266250000,-0.00000020358653960000,-0.00095676305173340002,0.00000244115317860000,-0.00000000571266250000,0.00000091549949100000,0.00000000000000000000
0.00193510740320000001,0.99999030113587794588,-0.00000000000000000000,0.00000708901072300000,0.00291588540845440008,-0.00000026596358500000,0.00109341992538489999,0.00000708901072300000,-0.00291588540845440008,0.00000850311519020000,0.00000000000000000000,0.00000318834690050000,0.00000000852732570000,-0.00000026596358500000,-0.00109341992538489999,0.00000318834690050000,-0.00000000852732570000,0.00000119574446770000,-0.00000000000000000000
0.00217699582859999996,0.99998772497719434771,0.00000000000000000000,0.00000897184680650000,0.00328032053626050018,-0.00000033668852360000,0.00123006737548739991,0.00000897184680650000,-0.00328032053626050018,0.00001076166806670000,0.00000000000000000000,0.00000403511088720000,0.00000001214139680000,-0.00000033668852360000,-0.00123006737548739991,0.00000403511088720000,-0.00000001214139680000,0.00000151334979220000,0.00000000000000000000
0.00241888425399999990,0.99998484579145197060,0.00000000000000000000,0.00001107610242550000,0.00364473782512929985,-0.00000041577295820000,0.00136670422495679999,0.00001107610242550000,-0.00364473782512929985,0.00001328588978490000,-0.00000000000000000000,0.00000498142430750000,0.00000001665478970000,-0.00000041577295820000,-0.00136670422495679999,0.00000498142430750000,-0.00000001665478970000,0.00000186831334690000,0.00000000000000000000
0.00266077267939999985,0.99998166359533124936,0.00000000000000000000,0.00001340174738750000,0.00400913529385709972,-0.00000050322985370000,0.00150332929701180000,0.00001340174738750000,-0.00400913529385699997,0.00001607576592590000,0.00000000000000000000,0.00000602726388230000,0.00000002216741380000,-0.00000050322985370000,-0.00150332929701180000,0.00000602726388230000,-0.00000002216741380000,0.00000226063276470000,-0.00000000000000000000
0.00290266110480000023,0.99997817840746594520,-0.00000000000000000000,0.00001594874832410000,0.00437351096152479961,-0.00000059907353610000,0.00163994141520820008,0.00001594874832410000,-0.00437351096152490022,0.00001913128055350000,-0.00000000000000000000,0.00000717260388620000,0.00000002877917380000,-0.00000059907353610000,-0.00163994141520820008,0.00000717260388620000,-0.00000002877917380000,0.00000269030543010000,-0.00000000000000000000
0.00314454953020000018,0.99997439024812795338,0.00000000000000000000,0.00001871706869250000,0.00473786284752640043,-0.00000070331969160000,0.00177653940347220003,0.00001871706869250000,-0.00473786284752640043,0.00002245241621480000,-0.00000000000000000000,0.00000841741614840000,0.00000003658996920000,-0.00000070331969160000,-0.00177653940347220003,0.00000841741614840000,-0.00000003658996920000,0.00000315732847870000,0.00000000000000000000
0.00338643795560000013,0.99997029913948221047,0.00000000000000000000,0.00002170666877530000,0.00510218897159710021,-0.00000081598536550000,0.00191312208613429995,0.00002170666877530000,-0.00510218897159710021,0.00002603915394030000,-0.00000000000000000000,0.00000976167005400000,0.00000004569969370000,-0.00000081598536550000,-0.00191312208613429995,0.00000976167005400000,-0.00000004569969370000,0.00000366169879740000,-0.00000000000000000000
0.00362832638100000007,0.99996590510525740214,-0.00000000000000000000,0.00002491750568230000,0.00546648735384099981,-0.00000093708896050000,0.00204968828796209994,0.00002491750568230000,-0.00546648735384099981,0.00002989147324410000,-0.00000000000000000000,0.00001120533254550000,0.00000005620823460000,-0.00000093708896050000,-0.00204968828796209994,0.00001120533254550000,-0.00000005620823460000,0.00000420341302480000,0.00000000000000000000
0.00387021480640000002,0.99996120817121636470,-0.00000000000000000000,0.00002834953335110000,0.00583075601476130013,-0.00000106665023580000,0.00218623683419509997,0.00002834953335110000,-0.00583075601476130013,0.00003400935212430000,-0.00000000000000000000,0.00001274836812420000,0.00000006821547280000,-0.00000106665023580000,-0.00218623683419499979,0.00001274836812420000,-0.00000006821547280000,0.00000478246755070000,0.00000000000000000000
