time,sigma_0_1_real,sigma_0_1_imag,sigma_1_0_real,sigma_1_0_imag,sigma_0_0_real,sigma_0_0_imag,sigma_1_1_real,sigma_1_1_imag
0.00000000000000000000,-0.00000000018819006661,0.00359995150653010009,-0.00000000018819006661,-0.00359995150653010009,0.99998704008566696722,0.00000000000000000000,0.00001295991432238253,0.00000000000000000000
0.00359999999999999990,-0.00000000282524845303,0.00719959894011610018,-0.00000000282524845303,-0.00719959894011610018,0.99994816142932163583,0.00000000000000000000,0.00005183857065952584,0.00000000000000000000
0.00719999999999999980,-0.00000001401009890093,0.01079863592240479925,-0.00000001401009890093,-0.01079863592240479925,0.99988336732600924250,0.00000000000000000000,0.00011663267396350000,0.00000000000000000000
0.01080000000000000057,-0.00000004384790513182,0.01439675743640700042,-0.00000004384790513182,-0.01439675743640700042,0.99979266326914995044,0.00000000000000000000,0.00020733673079810001,0.00000000000000000000
0.01439999999999999961,-0.00000010646092687586,0.01799365871642559858,-0.00000010646092687586,-0.01799365871642569920,0.99967605694748562506,0.00000000000000000000,0.00032394305245939998,0.00000000000000000000
0.01799999999999999864,-0.00000021996364460494,0.02158903533130050040,-0.00000021996364460495,-0.02158903533130039978,0.99953355824284761955,0.00000000000000000000,0.00046644175708500000,0.00000000000000000000
0.02160000000000000114,-0.00000040643087317850,0.02518258326721469972,-0.00000040643087317849,-0.02518258326721459911,0.99936517922757139853,0.00000000000000000000,0.00063482077236080002,0.00000000000000000000
0.02520000000000000018,-0.00000069185893440837,0.02877399900994660059,-0.00000069185893440836,-0.02877399900994649998,0.99917093416111357751,0.00000000000000000000,0.00082906583882279999,0.00000000000000000000
0.02879999999999999921,-0.00000110611997586257,0.03236297962646379756,-0.00000110611997586256,-0.03236297962646379756,0.99895083948620122527,0.00000000000000000000,0.00104916051374819995,0.00000000000000000000
0.03239999999999999825,-0.00000168290953633713,0.03594922284574499777,-0.00000168290953633711,-0.03594922284574499777,0.99870491382430803817,0.00000000000000000000,0.00129508617563130007,0.00000000000000000000
0.03599999999999999728,-0.00000245968747002368,0.03953242713872239661,-0.00000245968747002370,-0.03953242713872250069,0.99843317797066799546,0.00000000000000000000,0.00156682202923820002,0.00000000000000000000
0.03959999999999989917,-0.00000347761237182682,0.04311229179719899829,-0.00000347761237182679,-0.04311229179719919952,0.99813565488866395903,0.00000000000000000000,0.00186434511123430009,0.00000000000000000000
0.04320000000000000229,-0.00000478146962615204,0.04668851701185979669,-0.00000478146962615201,-0.04668851701185990077,0.99781236970353015536,0.00000000000000000000,0.00218763029637490019,0.00000000000000000000
