time,sigma_0_1_real,sigma_0_1_imag,sigma_1_0_real,sigma_1_0_imag,sigma_0_0_real,sigma_0_0_imag,sigma_1_1_real,sigma_1_1_imag
0.00000000000000000000,0.00000207601581441107,0.00091126377272839998,0.00000207601581441106,-0.00091126377272839998,0.99999916959238044356,0.00000000000000000000,0.00000083040745763313,0.00000000000000000000
10.00000000000000000000,0.00000830396637113520,0.00182250163521410010,0.00000830396637113514,-0.00182250163521410010,0.99999667839329997587,0.00000000000000000000,0.00000332160631073496,0.00000000000000000000
20.00000000000000000000,0.00001868356054400644,0.00273368755070709998,0.00001868356054400642,-0.00273368755070709998,0.99999252647388459092,0.00000000000000000000,0.00000747352557961392,0.00000000000000000000
30.00000000000000000000,0.00003321431448289809,0.00364479554991340013,0.00003321431448289811,-0.00364479554991340013,0.99998671395239435711,0.00000000000000000000,0.00001328604692338010,0.00000000000000000000
40.00000000000000000000,0.00005189555086753289,0.00455579966858290011,0.00005189555086753289,-0.00455579966858290011,0.99997924099447677015,0.00000000000000000000,0.00002075900467551152,0.00000000000000000000
50.00000000000000000000,0.00007472639897723927,0.00546667394918899999,0.00007472639897723943,-0.00546667394918899999,0.99997010781314243921,0.00000000000000000000,0.00002989218585457845,0.00000000000000000000
60.00000000000000000000,0.00010170579478060001,0.00637739244260650002,0.00010170579478060001,-0.00637739244260650002,0.99995931466867604698,0.00000000000000000000,0.00004068533017802524,0.00000000000000000000
70.00000000000000000000,0.00013283248104529999,0.00728792920978969978,0.00013283248104529999,-0.00728792920978969978,0.99994686186857839605,0.00000000000000000000,0.00005313813007900906,0.00000000000000000000
80.00000000000000000000,0.00016810500746729999,0.00819825832344919965,0.00016810500746729999,-0.00819825832344919965,0.99993274976777324348,0.00000000000000000000,0.00006725023072630725,0.00000000000000000000
90.00000000000000000000,0.00020752173082030001,0.00910835386972510055,0.00020752173082030001,-0.00910835386972499994,0.99991697876829477298,0.00000000000000000000,0.00008302123004725757,0.00000000000000000000
100.00000000000000000000,0.00025108081512510000,0.01001818994985969984,0.00025108081512510000,-0.01001818994985969984,0.99989954931941438243,0.00000000000000000000,0.00010045067875370000,0.00000000000000000000
110.00000000000000000000,0.00029878023183829998,0.01092774068186829969,0.00029878023183829998,-0.01092774068186829969,0.99988046191761204007,0.00000000000000000000,0.00011953808037129999,0.00000000000000000000
120.00000000000000000000,0.00035061776006120002,0.01183698020220660084,0.00035061776006120002,-0.01183698020220660084,0.99985971710656118550,0.00000000000000000000,0.00014028289127120000,0.00000000000000000000
130.00000000000000000000,0.00040659098676800002,0.01274588266743490080,0.00040659098676800002,-0.01274588266743490080,0.99983731547697363151,0.00000000000000000000,0.00016268452070540001,0.00000000000000000000
140.00000000000000000000,0.00046669730705399998,0.01365442225588009949,0.00046669730705399998,-0.01365442225588000061,0.99981325766664541632,0.00000000000000000000,0.00018674233084499999,0.00000000000000000000
150.00000000000000000000,0.00053093392440370000,0.01456257316929519992,0.00053093392440370000,-0.01456257316929519992,0.99978754436044880993,0.00000000000000000000,0.00021245563682109999,0.00000000000000000000
160.00000000000000000000,0.00059929785097710003,0.01547030963451600030,0.00059929785097710003,-0.01547030963451600030,0.99976017629035363043,0.00000000000000000000,0.00023982370676939999,0.00000000000000000000
170.00000000000000000000,0.00067178590791759998,0.01637760590510689909,0.00067178590791759998,-0.01637760590510679848,0.99973115423504199661,0.00000000000000000000,0.00026884576187700000,0.00000000000000000000
180.00000000000000000000,0.00074839472567730003,0.01728443626301590097,0.00074839472567730003,-0.01728443626301580036,0.99970047902032321829,0.00000000000000000000,0.00029952097643289998,0.00000000000000000000
190.00000000000000000000,0.00082912074436299998,0.01819077502021080109,0.00082912074436299998,-0.01819077502021070047,0.99966815151865739963,0.00000000000000000000,0.00033184847788100000,0.00000000000000000000
200.00000000000000000000,0.00091396021410110003,0.01909659652032430141,0.00091396021410110003,-0.01909659652032420080,0.99963417264943743579,0.00000000000000000000,0.00036582734687669999,0.00000000000000000000
210.00000000000000000000,0.00100290919542170005,0.02000187514028430036,0.00100290919542170005,-0.02000187514028440097,0.99959854337874443075,0.00000000000000000000,0.00040145661734549998,0.00000000000000000000
220.00000000000000000000,0.00109596355966179991,0.02090658529194409920,0.00109596355966179991,-0.02090658529194409920,0.99956126471928796740,0.00000000000000000000,0.00043873527654579998,0.00000000000000000000
230.00000000000000000000,0.00119311898938760002,0.02181070142370719958,0.00119311898938760002,-0.02181070142370730019,0.99952233773043797083,0.00000000000000000000,0.00047766226513350002,0.00000000000000000000
240.00000000000000000000,0.00129437097883629997,0.02271419802214530090,0.00129437097883629997,-0.02271419802214530090,0.99948176351807116458,0.00000000000000000000,0.00051823647723069999,0.00000000000000000000
250.00000000000000000000,0.00139971483437580004,0.02361704961361089927,0.00139971483437580004,-0.02361704961361099989,0.99943954323452299793,0.00000000000000000000,0.00056045676049589995,0.00000000000000000000
260.00000000000000000000,0.00150914567498419997,0.02451923076584699990,0.00150914567498419997,-0.02451923076584699990,0.99939567807857554449,0.00000000000000000000,0.00060432191619879999,0.00000000000000000000
270.00000000000000000000,0.00162265843274760004,0.02542071608958329856,0.00162265843274760004,-0.02542071608958320142,0.99935016929523279305,0.00000000000000000000,0.00064983069929660001,0.00000000000000000000
280.00000000000000000000,0.00174024785337630007,0.02632148024013439974,0.00174024785337630007,-0.02632148024013439974,0.99930301817575861723,0.00000000000000000000,0.00069698181851420005,0.00000000000000000000
