time,sigma_0_0_real,sigma_1_1_real
0.00000000000000000000,0.00000000000000000000,1.00000000000000000000
0.00001209442127000000,0.99999999649346282826,0.00000000350653717174
0.00002418884254000000,0.99999997074810520470,0.00000002925189479530
0.00003628326381000000,0.99999991965527268434,0.00000008034472731566
0.00004837768508000000,0.99999983497326028203,0.00000016502673971797
0.00006047210635000000,0.99999970738528964898,0.00000029261471035102
0.00007256652762000000,0.99999953666788310436,0.00000046333211689564
0.00008466094889000000,0.99999932285373616114,0.00000067714626383886
0.00009675537016000000,0.99999906598354659781,0.00000093401645340219
0.00010884979143000000,0.99999876610626492468,0.00000123389373507532
0.00012094421270000000,0.99999842327881849346,0.00000157672118150654
0.00013303863397000001,0.99999803756621452600,0.00000196243378547400
0.00014513305524000000,0.99999760904209733514,0.00000239095790266486
0.00015722747650999999,0.99999713778748244852,0.00000286221251755148
0.00016932189778000000,0.99999662389184074129,0.00000337610815925871
0.00018141631905000001,0.99999606745272739960,0.00000393254727260040
0.00019351074032000000,0.99999546670537364790,0.00000453329462635210
0.00020560516158999999,0.99999480963924081145,0.00000519036075918855
0.00021769958286000000,0.99999409235347691549,0.00000590764652308451
0.00022979400413000001,0.99999331498952503949,0.00000668501047496051
0.00024188842540000000,0.99999247770167232208,0.00000752229832767792
0.00025398284666999999,0.99999158065492421699,0.00000841934507578301
0.00026607726794000003,0.99999062402535210392,0.00000937597464789608
0.00027817168921000001,0.99998960799948710676,0.00001039200051289324
0.00029026611048000000,0.99998853277462540490,0.00001146722537459510
0.00030236053174999999,0.99998739855860030445,0.00001260144139969555
0.00031445495301999997,0.99998620556940853721,0.00001379443059146279
0.00032654937429000002,0.99998495403554044092,0.00001504596445955908
0.00033864379556000000,0.99998364419536711623,0.00001635580463288377
0.00035073821682999999,0.99998227629758895674,0.00001772370241104326
0.00036283263810000003,0.99998085060065466934,0.00001914939934533066
0.00037492705937000002,0.99997936737251624795,0.00002063262748375205
0.00038702148064000000,0.99997782689119951716,0.00002217310880048284
0.00039911590190999999,0.99997622944368314002,0.00002377055631685998
0.00041121032317999997,0.99997457532659095314,0.00002542467340904686
0.00042330474445000002,0.99997286484557956765,0.00002713515442043235
0.00043539916572000000,0.99997109831516950429,0.00002890168483049571
0.00044749358698999999,0.99996927605904406544,0.00003072394095593456
0.00045958800826000003,0.99996739840903836605,0.00003260159096163395
0.00047168242953000002,0.99996546570592992342,0.00003453429407007658
0.00048377685080000000,0.99996347829855258826,0.00003652170144741174
0.00049587127207000004,0.99996143654398961242,0.00003856345601038758
0.00050796569333999998,0.99995934080706760927,0.00004065919293239073
0.00052006011461000002,0.99995719146060868532,0.00004280853939131468
0.00053215453588000006,0.99995498888474609878,0.00004501111525390122
0.00054424895714999999,0.99995273346735791264,0.00004726653264208736
0.00055634337842000003,0.99995042560309665980,0.00004957439690334020
0.00056843779968999996,0.99994806569382332917,0.00005193430617667083
0.00058053222096000000,0.99994565414808367354,0.00005434585191632646
0.00059262664223000004,0.99994319138117704338,0.00005680861882295662
0.00060472106349999998,0.99994067781416740015,0.00005932218583259985
0.00061681548477000002,0.99993811387532760548,0.00006188612467239452
0.00062890990603999995,0.99993549999802999739,0.00006450000197000261
0.00064100432730999999,0.99993283662138165990,0.00006716337861834010
0.00065309874858000003,0.99993012419047500039,0.00006987580952499961
0.00066519316984999996,0.99992736315711006068,0.00007263684288993932
0.00067728759112000000,0.99992455399879087707,0.00007544600120912293
0.00068938201239000004,0.99992169721566992457,0.00007830278433007543
0.00070147643365999998,0.99991879258892801818,0.00008120741107198182
0.00071357085493000002,0.99991583267109596100,0.00008416732890403900
0.00072566527620000006,0.99991281230952688830,0.00008718769047311170
0.00073775969746999999,0.99990972438776537512,0.00009027561223462488
0.00074985411874000003,0.99990656820153078765,0.00009343179846921235
0.00076194854000999996,0.99990334428600180505,0.00009665571399819495
0.00077404296128000000,0.99990005318251906630,0.00009994681748093370
0.00078613738255000004,0.99989669543876247282,0.00010330456123752718
0.00079823180381999998,0.99989327160799723604,0.00010672839200276396
0.00081032622509000002,0.99988978224896030156,0.00011021775103969844
0.00082242064635999995,0.99988622792541081985,0.00011377207458918015
0.00083451506762999999,0.99988260920596272463,0.00011739079403727537
0.00084660948890000003,0.99987892666380906448,0.00012107333619093552
0.00085870391016999996,0.99987518087634941200,0.00012481912365058800
0.00087079833144000000,0.99987137242470780496,0.00012862757529219504
0.00088289275271000005,0.99986750189382456178,0.00013249810617543822
0.00089498717397999998,0.99986356987187285927,0.00013643012812714073
0.00090708159525000002,0.99985957695002236623,0.00014042304997763377
0.00091917601652000006,0.99985552372209673955,0.00014447627790326045
0.00093127043778999999,0.99985141078429307093,0.00014858921570692907
0.00094336485906000003,0.99984723873489977919,0.00015276126510022081
0.00095545928032999996,0.99984300817402271822,0.00015699182597728178
0.00096755370160000000,0.99983871970322835132,0.00016128029677164868
0.00097964812287000005,0.99983437392519436404,0.00016562607480563596
0.00099174254414000009,0.99982997144352092622,0.00017002855647907378
0.00100383696540999991,0.99982551229835203710,0.00017448770164796290
0.00101593138667999995,0.99982098921268136582,0.00017901078731863418
0.00102802580794999999,0.99981632290013067177,0.00018367709986932823
0.00104012022922000003,0.99981143637740388375,0.00018856362259611625
0.00105221465049000007,0.99980632741171682198,0.00019367258828317802
0.00106430907176000011,0.99980099574083536318,0.00019900425916463682
0.00107640349302999994,0.99979544205892523223,0.00020455794107476777
0.00108849791429999998,0.99978966708658567608,0.00021033291341432392
0.00110059233557000002,0.99978367156866487786,0.00021632843133512214
