time,sigma_0_0_real,sigma_1_1_real
0.00000000000000000000,0.00000000000000000000,1.00000000000000000000
0.00000604721063500000,0.00000000155152567970,0.99999999844847431429
0.00001209442127000000,0.00000120734144882123,0.99999879265855118327
0.00001814163190500000,0.00000503693113607376,0.99999496306886392905
0.00002418884254000000,0.00001152640335574109,0.99998847359664422285
0.00003023605317500000,0.00002066201968626086,0.99997933798031368724
0.00003628326381000000,0.00003242444360017273,0.99996757555639981252
0.00004233047444500000,0.00004725054548128840,0.99995274945451873005
0.00004837768508000000,0.00006619164985152928,0.99993380835014844532
0.00005442489571500000,0.00008936096555016517,0.99991063903444987737
0.00006047210635000000,0.00011671158434262891,0.99988328841565732308
0.00006651931698500001,0.00014834004752131634,0.99985165995247871074
0.00007256652762000000,0.00018875407500658584,0.99981124592499337478
0.00007861373825499999,0.00024265555345755240,0.99975734444654240640
0.00008466094889000000,0.00031013076464254556,0.99968986923535740896
0.00009070815952500001,0.00039103809710638404,0.99960896190289361130
0.00009675537016000000,0.00048533613480967894,0.99951466386519027818
0.00010280258079499999,0.00059347549809258030,0.99940652450190736733
0.00010884979143000000,0.00071536045133233257,0.99928463954866764141
0.00011489700206500001,0.00085072937408887852,0.99914927062591107898
0.00012094421270000000,0.00099929162353850753,0.99900070837646148814
0.00012699142333499999,0.00116072837246817412,0.99883927162753183282
0.00013303863397000001,0.00133469333927883210,0.99866530666072117484
0.00013908584460500001,0.00152081355670508566,0.99847918644329491933
0.00014513305524000000,0.00171869020043062710,0.99828130979956941626
0.00015118026587499999,0.00192789948037869804,0.99807210051962125252
0.00015722747650999999,0.00214799358422508710,0.99785200641577487257
0.00016327468714500001,0.00237850167086727914,0.99762149832913271652
0.00016932189778000000,0.00261893272633119444,0.99738106727366881987
0.00017536910841499999,0.00286877768890778876,0.99713122231109219129
0.00018141631905000001,0.00312749739098262206,0.99687250260901738574
0.00018746352968500001,0.00339453188628871657,0.99660546811371131248
0.00019351074032000000,0.00366930412075085373,0.99633069587924916188
0.00019955795095499999,0.00395122131217823767,0.99604877868782171202
0.00020560516158999999,0.00423967634429611197,0.99576032365570388283
0.00021165237222500001,0.00453404917559107994,0.99546595082440891833
0.00021769958286000000,0.00483370826688943149,0.99516629173311055290
0.00022374679349499999,0.00513801211069357579,0.99486198788930646497
0.00022979400413000001,0.00544631071454238381,0.99455368928545762053
0.00023584121476500001,0.00575794708929350946,0.99424205291070644197
0.00024188842540000000,0.00607225876389775286,0.99392774123610228010
0.00024793563603500002,0.00638857930728146776,0.99361142069271857213
0.00025398284666999999,0.00670623987964196790,0.99329376012035808241
0.00026003005730500001,0.00702457077397781494,0.99297542922602222148
0.00026607726794000003,0.00734290293216647780,0.99265709706783356037
0.00027212447857499999,0.00766056947932489130,0.99233943052067508095
0.00027817168921000001,0.00797690723925726687,0.99202309276074274180
0.00028421889984499998,0.00829125823199343415,0.99170874176800660749
0.00029026611048000000,0.00860297115087293833,0.99139702884912705994
0.00029631332111500002,0.00891140280265071208,0.99108859719734931915
